program,source,type,size,bits,hdr.ipv4.total_len,hdr.ipv4.protocol,hdr.ipv4.flags[1:1],hdr.ipv4.ttl,meta.srcPort,meta.dstPort,meta.flag[2:2],meta.flag[1:1],tcam_used,tcam_total,tcam_percent,tcam_fraction,sram_used,sram_total,sram_percent,sram_fraction
combo_03117_rlertret_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03118_rlertrte_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03119_rlertrtt_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03120_rlerreee_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03121_rlerreet_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03122_rlerrete_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03123_rlerrett_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03124_rlerrtee_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03125_rlerrtet_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03126_rlerrtte_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03127_rlerrttt_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03128_rlerrree_size_1500,new,ranges,1500,,,,,,,,,,32,288,11.11%,32/288,2,960,0.21%,2/960
combo_03129_rlerrret_size_1500,new,ranges,1500,,,,,,,,,,32,288,11.11%,32/288,2,960,0.21%,2/960
combo_03130_rlerrrte_size_1500,new,ranges,1500,,,,,,,,,,32,288,11.11%,32/288,2,960,0.21%,2/960
combo_03131_rlerrrtt_size_1500,new,ranges,1500,,,,,,,,,,32,288,11.11%,32/288,2,960,0.21%,2/960
combo_03132_rlteeeee_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03133_rlteeeet_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03134_rlteeete_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03135_rlteeett_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03136_rlteetee_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03137_rlteetet_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03138_rlteette_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03139_rlteettt_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03140_rlteeree_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03141_rlteeret_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03142_rlteerte_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03143_rlteertt_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03144_rlteteee_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03145_rlteteet_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03146_rltetete_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03147_rltetett_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03148_rltettee_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03149_rltettet_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03150_rltettte_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03151_rltetttt_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03152_rltetree_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03153_rltetret_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03154_rltetrte_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03155_rltetrtt_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03156_rltereee_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03157_rltereet_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03158_rlterete_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03159_rlterett_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03160_rltertee_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03161_rltertet_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03162_rltertte_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03163_rlterttt_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03164_rlterree_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03165_rlterret_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03166_rlterrte_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03167_rlterrtt_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03168_rltteeee_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03169_rltteeet_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03170_rltteete_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03171_rltteett_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03172_rlttetee_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03173_rlttetet_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03174_rlttette_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03175_rlttettt_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03176_rltteree_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03177_rltteret_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03178_rltterte_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03179_rlttertt_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03180_rlttteee_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03181_rlttteet_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03182_rltttete_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03183_rltttett_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03184_rlttttee_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03185_rlttttet_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03186_rlttttte_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03187_rltttttt_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03188_rltttree_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03189_rltttret_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03190_rltttrte_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03191_rltttrtt_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03192_rlttreee_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03193_rlttreet_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03194_rlttrete_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03195_rlttrett_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03196_rlttrtee_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03197_rlttrtet_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03198_rlttrtte_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03199_rlttrttt_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03200_rlttrree_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03201_rlttrret_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03202_rlttrrte_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03203_rlttrrtt_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03204_rltreeee_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03205_rltreeet_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03206_rltreete_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03207_rltreett_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03208_rltretee_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03209_rltretet_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03210_rltrette_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03211_rltrettt_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03212_rltreree_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03213_rltreret_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03214_rltrerte_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03215_rltrertt_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03216_rltrteee_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03217_rltrteet_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03218_rltrtete_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03219_rltrtett_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03220_rltrttee_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03221_rltrttet_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03222_rltrttte_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03223_rltrtttt_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03224_rltrtree_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03225_rltrtret_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03226_rltrtrte_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03227_rltrtrtt_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03228_rltrreee_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03229_rltrreet_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03230_rltrrete_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03231_rltrrett_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03232_rltrrtee_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03233_rltrrtet_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03234_rltrrtte_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03235_rltrrttt_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03236_rltrrree_size_1500,new,ranges,1500,,,,,,,,,,32,288,11.11%,32/288,2,960,0.21%,2/960
combo_03237_rltrrret_size_1500,new,ranges,1500,,,,,,,,,,32,288,11.11%,32/288,2,960,0.21%,2/960
combo_03238_rltrrrte_size_1500,new,ranges,1500,,,,,,,,,,32,288,11.11%,32/288,2,960,0.21%,2/960
combo_03239_rltrrrtt_size_1500,new,ranges,1500,,,,,,,,,,32,288,11.11%,32/288,2,960,0.21%,2/960
combo_03240_eeleeeee_size_1500,new,ranges,1500,,,,,,,,,,6,288,2.08%,6/288,1,960,0.10%,1/960
combo_03241_eeleeeet_size_1500,new,ranges,1500,,,,,,,,,,6,288,2.08%,6/288,1,960,0.10%,1/960
combo_03242_eeleeete_size_1500,new,ranges,1500,,,,,,,,,,6,288,2.08%,6/288,1,960,0.10%,1/960
combo_03243_eeleeett_size_1500,new,ranges,1500,,,,,,,,,,6,288,2.08%,6/288,1,960,0.10%,1/960
combo_03244_eeleetee_size_1500,new,ranges,1500,,,,,,,,,,6,288,2.08%,6/288,1,960,0.10%,1/960
combo_03245_eeleetet_size_1500,new,ranges,1500,,,,,,,,,,6,288,2.08%,6/288,1,960,0.10%,1/960
combo_03246_eeleette_size_1500,new,ranges,1500,,,,,,,,,,6,288,2.08%,6/288,1,960,0.10%,1/960
combo_03247_eeleettt_size_1500,new,ranges,1500,,,,,,,,,,6,288,2.08%,6/288,1,960,0.10%,1/960
combo_03248_eeleeree_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03249_eeleeret_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03250_eeleerte_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03251_eeleertt_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03252_eeleteee_size_1500,new,ranges,1500,,,,,,,,,,6,288,2.08%,6/288,1,960,0.10%,1/960
combo_03253_eeleteet_size_1500,new,ranges,1500,,,,,,,,,,6,288,2.08%,6/288,1,960,0.10%,1/960
combo_03254_eeletete_size_1500,new,ranges,1500,,,,,,,,,,6,288,2.08%,6/288,1,960,0.10%,1/960
combo_03255_eeletett_size_1500,new,ranges,1500,,,,,,,,,,6,288,2.08%,6/288,1,960,0.10%,1/960
combo_03256_eelettee_size_1500,new,ranges,1500,,,,,,,,,,6,288,2.08%,6/288,1,960,0.10%,1/960
combo_03257_eelettet_size_1500,new,ranges,1500,,,,,,,,,,6,288,2.08%,6/288,1,960,0.10%,1/960
combo_03258_eelettte_size_1500,new,ranges,1500,,,,,,,,,,6,288,2.08%,6/288,1,960,0.10%,1/960
combo_03259_eeletttt_size_1500,new,ranges,1500,,,,,,,,,,6,288,2.08%,6/288,1,960,0.10%,1/960
combo_03260_eeletree_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03261_eeletret_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03262_eeletrte_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03263_eeletrtt_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03264_eelereee_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03265_eelereet_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03266_eelerete_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03267_eelerett_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03268_eelertee_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03269_eelertet_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03270_eelertte_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03271_eelerttt_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03272_eelerree_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03273_eelerret_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03274_eelerrte_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03275_eelerrtt_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03276_eelteeee_size_1500,new,ranges,1500,,,,,,,,,,6,288,2.08%,6/288,1,960,0.10%,1/960
combo_03277_eelteeet_size_1500,new,ranges,1500,,,,,,,,,,6,288,2.08%,6/288,1,960,0.10%,1/960
combo_03278_eelteete_size_1500,new,ranges,1500,,,,,,,,,,6,288,2.08%,6/288,1,960,0.10%,1/960
combo_03279_eelteett_size_1500,new,ranges,1500,,,,,,,,,,6,288,2.08%,6/288,1,960,0.10%,1/960
combo_03280_eeltetee_size_1500,new,ranges,1500,,,,,,,,,,6,288,2.08%,6/288,1,960,0.10%,1/960
combo_03281_eeltetet_size_1500,new,ranges,1500,,,,,,,,,,6,288,2.08%,6/288,1,960,0.10%,1/960
combo_03282_eeltette_size_1500,new,ranges,1500,,,,,,,,,,6,288,2.08%,6/288,1,960,0.10%,1/960
combo_03283_eeltettt_size_1500,new,ranges,1500,,,,,,,,,,6,288,2.08%,6/288,1,960,0.10%,1/960
combo_03284_eelteree_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03285_eelteret_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03286_eelterte_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03287_eeltertt_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03288_eeltteee_size_1500,new,ranges,1500,,,,,,,,,,6,288,2.08%,6/288,1,960,0.10%,1/960
combo_03289_eeltteet_size_1500,new,ranges,1500,,,,,,,,,,6,288,2.08%,6/288,1,960,0.10%,1/960
combo_03290_eelttete_size_1500,new,ranges,1500,,,,,,,,,,6,288,2.08%,6/288,1,960,0.10%,1/960
combo_03323_eelrertt_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03333_eelrtret_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03336_eelrreee_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03339_eelrrett_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03345_eelrrret_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03349_etleeeet_size_1500,new,ranges,1500,,,,,,,,,,6,288,2.08%,6/288,1,960,0.10%,1/960
combo_03351_etleeett_size_1500,new,ranges,1500,,,,,,,,,,6,288,2.08%,6/288,1,960,0.10%,1/960
combo_03390_etltette_size_1500,new,ranges,1500,,,,,,,,,,6,288,2.08%,6/288,1,960,0.10%,1/960
combo_03412_etltrtee_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03415_etltrttt_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03449_etlrrtet_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03476_erletree_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03478_erletrte_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03489_erlerret_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03503_erltertt_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03506_erlttete_size_1500,new,ranges,1500,,,,,,,,,,10,288,3.47%,10/288,1,960,0.10%,1/960
combo_03520_erltrtee_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03562_erlrrrte_size_1500,new,ranges,1500,,,,,,,,,,32,288,11.11%,32/288,2,960,0.21%,2/960
combo_03563_erlrrrtt_size_1500,new,ranges,1500,,,,,,,,,,32,288,11.11%,32/288,2,960,0.21%,2/960
combo_03576_teleteee_size_1500,new,ranges,1500,,,,,,,,,,6,288,2.08%,6/288,1,960,0.10%,1/960
combo_03579_teletett_size_1500,new,ranges,1500,,,,,,,,,,6,288,2.08%,6/288,1,960,0.10%,1/960
combo_03590_telerete_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03598_telerrte_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03601_telteeet_size_1500,new,ranges,1500,,,,,,,,,,6,288,2.08%,6/288,1,960,0.10%,1/960
combo_03612_teltteee_size_1500,new,ranges,1500,,,,,,,,,,6,288,2.08%,6/288,1,960,0.10%,1/960
combo_03616_teltttee_size_1500,new,ranges,1500,,,,,,,,,,6,288,2.08%,6/288,1,960,0.10%,1/960
combo_03621_telttret_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03625_teltreet_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03637_telreeet_size_1500,new,ranges,1500,,,,,,,,,,10,288,3.47%,10/288,1,960,0.10%,1/960
combo_03638_telreete_size_1500,new,ranges,1500,,,,,,,,,,10,288,3.47%,10/288,1,960,0.10%,1/960
combo_03643_telrettt_size_1500,new,ranges,1500,,,,,,,,,,10,288,3.47%,10/288,1,960,0.10%,1/960
combo_03647_telrertt_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03654_telrttte_size_1500,new,ranges,1500,,,,,,,,,,10,288,3.47%,10/288,1,960,0.10%,1/960
combo_03655_telrtttt_size_1500,new,ranges,1500,,,,,,,,,,10,288,3.47%,10/288,1,960,0.10%,1/960
combo_03665_telrrtet_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03683_ttleertt_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03696_ttlereee_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03709_ttlteeet_size_1500,new,ranges,1500,,,,,,,,,,6,288,2.08%,6/288,1,960,0.10%,1/960
combo_03720_ttltteee_size_1500,new,ranges,1500,,,,,,,,,,6,288,2.08%,6/288,1,960,0.10%,1/960
combo_03739_ttltrttt_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03752_ttlreree_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03754_ttlrerte_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03760_ttlrttee_size_1500,new,ranges,1500,,,,,,,,,,10,288,3.47%,10/288,1,960,0.10%,1/960
combo_03761_ttlrttet_size_1500,new,ranges,1500,,,,,,,,,,10,288,3.47%,10/288,1,960,0.10%,1/960
combo_03763_ttlrtttt_size_1500,new,ranges,1500,,,,,,,,,,10,288,3.47%,10/288,1,960,0.10%,1/960
combo_03788_trleeree_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03791_trleertt_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03792_trleteee_size_1500,new,ranges,1500,,,,,,,,,,10,288,3.47%,10/288,1,960,0.10%,1/960
combo_03793_trleteet_size_1500,new,ranges,1500,,,,,,,,,,10,288,3.47%,10/288,1,960,0.10%,1/960
combo_03806_trlerete_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03810_trlertte_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03812_trlerree_size_1500,new,ranges,1500,,,,,,,,,,24,288,8.33%,24/288,1,960,0.10%,1/960
combo_03822_trltette_size_1500,new,ranges,1500,,,,,,,,,,10,288,3.47%,10/288,1,960,0.10%,1/960
